0.327201328914507,0.855769202874956,0.500682010896359,0.157481244666082,0.680626408793648,0.3272850193902,0.980217438739741,0.688726517239656,0.60579650651314,0.393147842351733,5.51693352038002
0.498976519426063,0.247784655273584,0.149338478600161,0.688659531416118,0.267896131451206,0.445345802682979,0.71346797600899,0.813546847983461,0.074069093715961,0.827892448017665,4.72697748457619
0.613816378968495,0.846231984883497,0.164250473730811,0.058456595870944,0.655815803405581,0.533127002497831,0.887734478044051,0.25108923752097,0.919697944356042,0.333517837141243,5.26373773641947
0.904957342276073,0.243224956520706,0.061981902784347,0.365950998798837,0.23819505859672,0.552122516065779,0.22477863149094,0.563155981583978,0.632825039035697,0.937013733919202,4.72420616107228
0.932383754000928,0.983170528838667,0.364025905460582,0.103468741286791,0.499874989549057,0.571933423621956,0.180179979035835,0.086410060824729,0.874325489660463,0.593703904783227,5.18947677706224
0.020624082937309,0.636043243988632,0.689627394542966,0.688688795625088,0.2469975611033,0.973625328957903,0.675625015519094,0.139925591865858,0.9534033304073,0.859821595487168,5.88438194043462
0.434244545602766,0.047273234185989,0.282834946897172,0.255394387563477,0.775788017314473,0.119686052354304,0.50611633281627,0.633149166947452,0.244521938816789,0.75382276295048,4.05283138544917
0.72953771831183,0.458009883229933,0.204952264280299,0.300024363242352,0.359698676443033,0.772171653980425,0.373237806236223,0.660726774174473,0.925144374272319,0.584278368324973,5.36778188249586
0.508593783177276,0.870753961730189,0.983578933896704,0.270711898945502,0.868934476506402,0.36629269145105,0.254698489635392,0.509131501237254,0.059901579227506,0.806445497009785,5.49904281281706
0.499428028659651,0.064607433009259,0.127552010587043,0.905405156346825,0.882203284506043,0.735036708121217,0.851892117219794,0.45566638564925,0.118291310453271,0.919148153262786,5.55923058781514
0.293179222274,0.999050000117712,0.105355667861411,0.966833222712493,0.186056940753755,0.2587436727609,0.94818460918987,0.365960558455537,0.13715810243832,0.934608720337686,5.19513071690168
0.745326338924936,0.002899111315988,0.583070727301196,0.591077138452278,0.094952944780774,0.85824515499662,0.397800896409071,0.600702483938816,0.028494185505356,0.443817019592953,4.34638600121799
0.705386580695441,0.012714346552211,0.999372904596464,0.150611686043529,0.267074848936355,0.621432821388698,0.299720755988108,0.731032681306433,0.171633214195058,0.168980410002539,4.12796024970484
0.268474184113884,0.497955845829078,0.07929537596273,0.35022225523464,0.671920490339266,0.703063940466143,0.069365297016218,0.31241909565331,0.911965095455255,0.805917052026567,4.67059863209709
0.204735739649328,0.473883650481508,0.899791778683565,0.931636213389344,0.349260401248392,0.547051325696129,0.392031331647837,0.093398894351296,0.926589025452945,0.251459905208903,5.06983826580925
0.672597850470387,0.96708771672583,0.791545108059963,0.77776146023835,0.350274408471391,0.189129527387716,0.332602011720163,0.628504860359154,0.158380105420324,0.254365808296342,5.12224885714962
0.789774405885508,0.762984722239921,0.713264289218109,0.597251833681182,0.448388565621247,0.578580217088707,0.824176611519268,0.34484332724382,0.323763676525567,0.475116786600807,5.85814443562414
0.823012221308877,0.251012689185862,0.835418533551775,0.722644834094097,0.663534441732152,0.459808146201448,0.811030245544502,0.924365320193781,0.921967508752407,0.716333116236007,7.12912705680091
0.924205513949282,0.296085123636507,0.461860710112431,0.222945711907431,0.474050925911187,0.345040898054277,0.868992913699594,0.320123554248807,0.075145225230369,0.796356346754404,4.78480692350429
0.16935416892516,0.590935475864516,0.011021341433052,0.474502863637377,0.087732076980111,0.748929823094044,0.363092651802382,0.421051526549923,0.07704831560239,0.631993387265507,3.57566163115446
0.515868091664516,0.588627186768989,0.550229057522987,0.644912508214861,0.103900386325861,0.063292944746743,0.88511318264098,0.034041457862538,0.318327783072173,0.201138192110331,3.90545079092998
0.690862094799009,0.757027159464102,0.257560611465316,0.636117315620499,0.608313781172348,0.937100370462107,0.788704811986247,0.561988541000133,0.033533612854484,0.955937937118766,6.22714623594301
0.131966211920565,0.858148487100931,0.557345697857303,0.797696776072174,0.341710048171508,0.4807148867325,0.613543095477496,0.207146579516257,0.082619840222457,0.84560657515933,4.91649819823052
0.846154602869782,0.067438227188366,0.680404782384329,0.34481619327277,0.266792307721724,0.964973248995925,0.613062712440638,0.121676463574976,0.288691564092603,0.944260471318579,5.13827057385969
0.450995120810013,0.335984366285267,0.08552549496378,0.791721941040279,0.705422080968248,0.106008291368321,0.603666566763994,0.679342935373861,0.662163527327876,0.010608488423478,4.43143881332512
0.459216607751994,0.88806049932731,0.507771855854192,0.477248672498113,0.614090346710784,0.731873891073947,0.648620472947832,0.865981543119618,0.083512501528449,0.540462966374172,5.81683935718641
0.305727316978459,0.036833833298021,0.278920912003326,0.828080969453979,0.461278430503446,0.253643268758255,0.93662031172149,0.037753978818056,0.053482922013022,0.88122128472237,4.07356322827042
